,specialty,links,question,answer
168,Chủ đề nổi bật,https://edoctor.io/hoi-dap/mat-kinh-nguyet-3-den-4-thang-co-nguy-hiem-khong,"Em là nữ, năm nay 18 tuổi
Trong khoảng 3-4 tháng nay em tăng cân nhiều do ăn uống và lối sống
Và cũng 3-4 tháng nay em không có kinh nguyệt
Không biết có phải do cân nặng hay do lí do khác. Có nguy hiểm không ạ?","Chào cháu!
Bác không rõ cháu tăng bao nhiêu ký?, nhưng đôi khi tăng cân quá nhiều, quá nhanh cũng có thê do rối loạn nội tiết và dễ rối loạn kinh nguyệt kèm theo. Trước tiên cháu hãy điều tiết lại chế độ ăn uống, luyện tập thể dục thể thao, uống Cao Ích mẫu để điều hòa kinh nguyệt. Nếu sau 1 tháng cháu không thấy các triệu chứng giảm hơn thì cháu nên tới Bệnh viện để khám về Nội tiết và chuyên khoa Phụ sản cháu nhé.
 Thân mến!"
169,Chủ đề nổi bật,https://edoctor.io/hoi-dap/tinh-trang-tai-mot-ben-nghe-to-hon-ben-con-lai-la-tinh-trang-gi,"Chào bác sĩ ạ. Tai của cháu từ tối hôm qua tới ngày hôm sau trong tình trạng nghe một bên to hơn, hai bên nghe khác nhau hoàn toàn. Cảm giác âm thanh to hơn bên kia và bị rung tai khi có âm thanh lớn. cho cháu hỏi bị làm sao ạ","Chào em!
Khi  tự dưng em cảm thấy tai mình nghe kém so với trước, có rất nhiều nguyên nhân: 
-  Do nhiễm trùng, cản trở vật lý (như bị nút ráy tai )
-  Viêm nhiễm mũi họng lan vào tai giữa.
-  Viêm nhiễm đã có sẵn từ trong tai giữa, đã xử lý nhưng lại dẫn đến viêm sâu hơn, tổn thương nặng hơn gây ra tình trạng nghe kém đến mức độ bệnh nhân có thể cảm nhận được. 
Lúc này, em nên đi  khám Tai Mũi Hộng để tìm ra nguyên nhân từ đó đưa ra phương pháp điều trị cụ thể nhé.
Thân chào!

"
170,Chủ đề nổi bật,https://edoctor.io/hoi-dap/bi-suy-nhuoc-co-the-nen-an-uong-nhu-the-nao-de-co-the-duoc-phuc-hoi,"Tôi năm nay 63 tuổi nữ. Tôi đi khám thì chẩn đoán bị suy nhược cơ thể, uống thuốc điều  trị 1 tháng rồi nhưng buổi sáng dậy cơ thể luôn mệt mỏi, chân tay rã rời. mong bác sĩ giải đáp giùm tôi, và ăn gì để cơ thể lấy lại sức ạ. Cảm ơn bác sĩ.","
 Chào chị!

Hầu hết  cảm giác mỏi mệt,  xuất hiện khi bạn mất ngủ, ngủ không đủ giấc, ăn uống kém, làm việc quá sức, hoặc do mắc cảm cúm. 
1- Triệu chứng
Mệt mỏi là biểu hiện thường gặp trong cuộc sống hàng ngày, khiến cơ thể có cảm giác uể oải, kiệt sức, không có tinh thần học tập và làm việc. 
Cảm giác mỏi mệt kéo dài liên tục khiến cơ thể mất năng lượng, ảnh hưởng đến cuộc sống hàng ngày của bạn. 
2-  Nguyên nhân gây ra mệt mỏi
 Khi hệ thống miễn dịch của cơ thể phải chống lại bệnh tật sẽ tiêu tốn rất nhiều năng lượng. Đó là lý do vì sao các triệu chứng nhẹ như cảm cúm cho đến nguy hiểm như ung thư đều khiến cho người bệnh có cảm giác mỏi mệt. 
- Do thiếu máu
- Do mắc bệnh tiểu đường
- Do mắc bệnh tuyến giáp
- Do suy tuyến thượng thận 
- Do mắc bệnh trầm cảm
3- Chế độ ăn uống hàng ngày có tác động trực tiếp tới việc cải thiện tình trạng của người bệnh. 
- Lựa chọn chế độ ăn điều độ và khoa học, cụ thể quan tâm tới lượng calo và chất béo thực vật như dầu mè, đậu nành, lạc, ngô, ô liu, mỡ cá.
-  Nên chú ý ăn bổ sung nhiều chất xơ, rau củ quả và ngũ cốc.
- Lựa chọn những món ăn mau hồi phục sức khỏe như cháo bột hạt sung, cháo củ cải, cháo lươn, chè long nhãn,...
- Hạn chế các loại thực phẩm có chứa nhiều chất béo động vật và lượng đường lớn.
- Ăn theo thời gian biểu, tốt nhất nên ăn 3 bữa/ngày, có thể xen lẫn thêm với 2 bữa ăn phụ, và tuyệt đối lưu ý không nên bỏ bữa.
- Tránh xa rượu và thuốc lá; cắt giảm lượng cafein và hạn chế các loại đồ uống như trà, soda và ăn socola.
- Bổ sung Omega-3, tuy nhiên cần phải hỏi ý kiến bác sĩ chuyên khoa về liều lượng và cách thức bổ sung loại axit béo này như thế nào
- Bổ sung thực phẩm dinh dưỡng có chứa sắt, chế độ ăn uống cân bằng để giảm nguy cơ thiếu máu.
.- Tuân theo lời khuyên của bác sĩ, đặc biệt trong những trường hợp là người mắc bệnh tiểu đường hoặc tim mạch.
Chị thực hiện như hướng dẫn trên nhé. Nếu không thấy hết triệu chứng mệt mỏi thì chị cần đi khám nội tổng quát để bác sĩ khám và có hướng điều trị cụ thể.
Thân chào!

"
171,Chủ đề nổi bật,https://edoctor.io/hoi-dap/thuong-xuyen-cam-thay-kho-chiu-khi-nam-ngua-nguyen-nhan-la-do-dau,"Chào bác sĩ em là nam 18 tuổi cho em hỏi là bụng em lúc đứng hay ngồi đều rất bình thường nhưng khi nằm ngửa thì cảm thấy rất khó chịu nhưng không hề đau cảm giác giống như có cái gì đấy đè bụng xuống phải nằm nghiêng qua 1 bên mới có thể ngủ được , thêm nữa là phần bụng dưới gần ngay bộ phận sinh dục đôi lúc cũng khó chịu và cảm thấy mắc tiểu nhiều hơn trước không biết là em đang mắc triệu chứng gì v ạ ???","Chào em, triệu chứng ở vùng bụng mà em mô tả có thể có nhiều nguyên nhân gây ra như: viêm đại tràng, u đại tràng, hội chứng ruột kích thích v.v... cần phải có sự thăm khám trực tiếp kết hợp siêu âm, thậm chí là CT Scanner vùng bụng mới có thể chẩn đoán chính xác được. 
Riêng vùng bụng dưới bị khó chịu, hay mắc tiểu, có khả năng em bị viêm đường tiết niệu. Em cần tập thể dục nhẹ nhàng, giảm ăn đồ chua, cay, nóng, ăn nhiều trái cây và rau xanh, uống đủ nước trong ngày. Nếu vẫn không đỡ em cần đến cơ sở y tế gần nhất để xét nghiệm, siêu âm, chụp hình... từ đó sẽ có biện pháp điều trị chính xác cho em. "
172,Chủ đề nổi bật,https://edoctor.io/hoi-dap/be-2-tuoi-bieng-an-nen-xu-ly-nhu-the-nao,"Dạ chào bác sĩ , con em được 2 tuổi rồi bé k chịu ăn chỉ uống sữa, bữa hôm em có hỏi bác sĩ rồi bác nói bé trong giai đoạn tuần gì đó bác nhưng mà sao lâu quá bé chưa ăn lại em lo quá. vậy có phải mua thuốc gì k vậy bác sĩ. mong bác sĩ tư vấn giùm ạ cảm ơn bác sĩ nhiều ạ.","Chào em
Trẻ 2 tuổi bắt đầu bước vào giai đoạn nghịch ngợm và muốn khám phá mọi thứ xung quanh bởi lúc này các bé đã có thể chạy nhảy và ê a nói. Ở độ tuổi này, bé đang dần dần hoàn thiện quá trình mọc răng. Chính vì vậy, thật dễ hiểu khi bé cảm thấy đau vùng nướu, chân răng…. Cũng như sự rối loạn trong bài tiết nước bọt khiến bé cảm thấy vô cùng mệt mỏi, đau khi ăn ...có thể thực đơn của mẹ không phù hợp khẩu vị của bé... Nếu bé vẫn vui vẻ nhanh nhẹ hoạt động, không xuống cân thì em không nên lo lắng quá, nếu bé mệt mỏi, không chịu chơi, xuống cân thì cần quan tâm hoặc cho bé đi khám bác sỹ tìm nguyên nhân . Để khắc phục tình trạng biếng ăn em không nên tạo áp lực khi cho bé ăn , nên tạo không khí thoải mái vui vẻ khi cho bé ăn, nên cho bé cùng ngồi bàn ăn với gia đình,  tìm hiểu sở thích ăn uống của bé , cho bé thích ăn gì tự lấy đồ tự ăn . trước khi ăn , cho cho bé ăn vặt, để bé chơi hoạt động đói thì cho ăn , nếu bé ăn ít thì sau khi bé ăn cho bú bình thêm, Em có thể dùng sản phẩm Nature's Way Vita Gummies  để kích thích bé ăn uống tốt hơn
Thân mến chào em"
173,Chủ đề nổi bật,https://edoctor.io/hoi-dap/nguoi-lon-tuoi-hay-bi-nac-cuc-nen-dieu-tri-nhu-the-nao,"Chào bác sĩ, ông em năm nay gần 80 tuổi, bắt đầu từ năm 2020 trở lại đây ông em thường xuyên bị nấc liên tục, kéo dài 3 4 ngày, kể cả trong lúc ngủ, rất khó chịu cho cả ông em và gia đình. Sau khi dùng 1 số loại thuốc bắc(thuốc dân gian), và thuốc Tây (chỉ dẫn của bác sĩ) thì có bình thường trở lại. Nhưng hiệu quả chỉ trong 1-2 tuần là cơn nấc lại tái phát. Vậy em muốn hỏi nguyên nhân cơn nấc là do đâu và có cách nào để điều trị dứt điểm được không ạ? Em cảm ơn bác sĩ","Chào em
Nấc cụt hay nấc cục gọi tắt là nấc xuất hiện là do sự co thắt đột ngột, không tự chủ và ngắt quãng của cơ hoành lặp đi lặp lại khiến cho dây thanh âm đóng lại nhanh tạo ra tiếng đặc trưng của nấc . Đây là hiện tượng sinh lý bình thường nhưng cũng là một triệu chứng bệnh lý nhất là những cơn nấc kéo dài ở người lớn. Đây là một trong số các phản ứng tự nhiên của cơ thể khi cơ hoành bị kích thích. Nấc cụt có thể xảy ra do nhiều nguyên nhân khác nhau như bạn ăn quá nhiều hoặc ăn quá nhanh, ăn thức ăn cay hay uống đồ uống có ga hoặc chứa cồn, thay đổi nhiệt độ đột ngột, cảm thấy hồi hộp hay phấn khích quá mức, căng thẳng. Nguyên nhân gây nấc kéo dài có thể do  dây thần kinh bị kích thích có thể là đau họng, khối u vùng cổ, trung thất,...Một số bệnh lý về rối loạn trao đổi chất như Đái Tháo Đường, suy thận,... có thể gây ra những cơn nấc kéo dài. Một số thuốc cũng có tác dụng không mong muốn là gây ra nấc như barbiturates, steroid,... Có một khu vực ở não liên quan tới phản xạ nấc, vì vậy các bệnh về thần kinh như u, viêm não,... có triệu chứng là nấc, thường là những cơn nấc kéo dài. Do đó em nên đưa ông em đi khám chuyên khoa nội tổng quát để tìm nguyên nhân và tư vấn cụ thể
Thân mến chào em"
174,Chủ đề nổi bật,https://edoctor.io/hoi-dap/da-khoi-covid-19-thi-co-gap-bao-cytokin-khong,,
175,Chủ đề nổi bật,https://edoctor.io/hoi-dap/hieu-qua-vaccine-moderna-anh-huong-the-nao-neu-tiem-mui-2-sau-40-ngay,"Tôi năm nay 64 tuổi , là nam giới ; tôi xin hỏi bác sĩ sự việc như sau : tôi đã chích ngừa vaccine covid-19 mũi 1 loại vaccin moderna vào ngày 21/08/2021 nay đã 40 ngày nhưng chưa có giấy mời chích mũi 2 , vậy xin hỏi bác sĩ hiệu quả vaccine bị ảnh hưởng như thế nào? Xin cảm ơn bác sĩ ","Bác sĩ chào chú,
Thời gian giữa 2 mũi tiêm Moderna tối thiểu 4 tuần và có thể lên đến 6-16 tuần (tuỳ nghiên cứu) mà vẫn đạt hiệu quả bảo vệ. Nên chú không cần quá lo lắng nếu tiêm trễ một chút ạ. 
Nhưng chú tuổi xấp xỉ 65, thuộc đối tượng nguy cơ cao nếu nhiễm Covid 19, nên chú cố gắng liên hệ địa phương để tiêm mũi 2 sớm nhất có thể. Nếu tiêm mũi 1 Moderna thì mũi 2 có thể sử dụng Moderna hoặc Pfizer đều được ạ. 
Chúc chú nhiều sức khoẻ. 
Thân chào chú. "
176,Chủ đề nổi bật,https://edoctor.io/hoi-dap/dang-mang-thai-nhung-bi-viem-hong-nen-lam-the-nao,"Bà xã tôi 43 tuổi, mang song thai 13 tuần, hiện tại bị cảm viêm họng, đau cơ.
Xin hỏi dùng thuốc gì hoặc cách điều trị.
Xin cảm ơn!","Chào anh
Trong quý đầu thai kỳ hạn chế sử dụng thuốc, nên anh có thể cho chị ngậm nước muối loãng ấm ngày 3.4 lần ( loãng như canh hoặc mua natri 0,9%). Trong trường hợp viêm nhiều gây sốt ho có đờm thì nên đi khám để Bác sĩ cân nhắc cho thuốc, trường hợp nhẹ thì ngậm nước muối, ăn uống đủ chất, uống đủ nước, hạn chế nước đá lạnh, để tăng cường đề kháng miễn dịch. Nếu có sốt thì chỉ được dùng paracetamol đơn thuần theo chỉ định của Bác sĩ. 
Chúc anh chị sức khỏe!"
177,Chủ đề nổi bật,https://edoctor.io/hoi-dap/lam-sao-de-phuc-hoi-rang-bi-o-mau-khi-hut-thuoc,"chào bác sĩ, 

Răng mình bị đen do trước mình hút thuốc, giờ đã bỏ hơn 3 năm rồi. Mình không biết nên ra phòng nha sĩ để cạo vôi răng và đánh bóng cho trắng hay tự mua kem trắng răng tự về đánh. Mà mình cũng không biết nên mua loại nào, nhờ bác sĩ tư vấn. cảm ơn nhiều","Chào bạn!
Răng bạn bị đen do hút thuốc lá tạo thành cao răng, bạn nên răng phòng khám Răng Hàm mặt để lấy điều trị nhé. Ngoài ra bạn vẫn dùng được kem đánh răng loại làm trắng răng nhé.
Thân chào!"
178,Chủ đề nổi bật,https://edoctor.io/hoi-dap/co-nen-tiem-mui-2-vaccine-astrazeneca-som-hon-8-tuan,"Sau khi tiêm mũi 1 vắc-xin Astrazeneca 22 ngày hiệu lực 69,2%, sau mũi 2 dưới 6 tuần là 55,1%, từ 6 đến 8 tuần là 59,7%, sau 12 tuần là 80%. như thông tin trên thì hiệu lực bảo vệ sau tiêm mũi 2 dưới 8 tuần giảm nhiều so với chỉ tiêm mũi 1. Vậy chỉ nên tiêm mũi 2 sau 12 tuần, nếu tiêm sớm hơn thì không nên tiêm. Tôi hiểu vậy có đúng không ạ? Xin cảm ơn","Chào bạn. Những số liệu nghiên cứu bạn vừa nêu là hoàn toàn chính xác. 
Hiện tại, với số liệu như vậy, nhà sản xuất AstraZeneca khuyến cáo khoảng cách giữa 2 mũi tiêm nên từ 4-12 tuần. Tuy nhiên, để nâng cao tính hiệu quả, Tổ chức y tế thế giới khuyến cáo khoảng cách tốt nhất cho 2 mũi AstraZeneca phải là từ 8-12 tuần. 
Mặc dù vậy, tuỳ tình hình mỗi địa phương, sự cho phép của các cấp có thẩm quyền, cũng như sự đồng ý của người tiêm, thì có nơi vẫn được triển khai khoảng cách giữa 2 mũi tiêm là từ 4-12 tuần đúng như hướng dẫn của nhà sản xuất. Vậy bạn hãy tham khảo các thông tin này và yên tâm tiêm phòng theo kế hoạch của địa phương nhé! "
179,Chủ đề nổi bật,https://edoctor.io/hoi-dap/thuong-xuyen-di-tieu-buot-trong-ky-kinh-nghiem-co-phai-la-dau-hieu-benh,"Tôi năm nay 30 tuổi, là nữ đã sinh mổ 1 bé được 2 năm. 
Tháng này trước khi tới kì kinh nguyệt tôi đi tiểu buốt (gần tiểu xong)… trong kì kinh nguyệt cũng vậy. 
Vì đang dịch & trong khu phong toả, tôi không đi khán liền được. Mong bác sĩ tư vấn giúp.
Cám ơn!. ","Chào bạn, hiện tại triệu chứng bạn kể tôi nghi bạn bị nhiễm khuẩn đường tiết niệu. Nếu hiện tại bạn không đi khám được do dịch thì bạn có thể liên hệ chat trực tiếp bác sĩ edoctor để được hỗ trợ nha. Ngoài ra bạn nên duy trì uống 2000ml nước mỗi ngày và vệ sinh sạch sẽ vùng kín trước và sau khi quan hệ, vệ sinh từ trước ra sau, không theo chiều ngược lại ngay cả khi đi đại tiện nhé. Chúc bạn nhiều sức khỏe!"
